,"country_alpha2","country_alpha3","country_official_name","country_url","flemish","stand_institute","group","qh","MarineInfo_ID","ROR_ID","local_ID"
1768,"KR","KOR","the Republic of Korea","https://www.iso.org/obp/ui/#iso:code:3166:KR",,"National Marine Biodiversity Institute of Korea","Research institute","Science","-","https://ror.org/03p3sm411","df0396e0-2fe0-4b77-830f-6da50b58475f"
1769,"KR","KOR","the Republic of Korea","https://www.iso.org/obp/ui/#iso:code:3166:KR",,"National Marine Biodiversity Institute of South Korea","Research institute","Science","-","https://ror.org/03p3sm411","fb3ed2b7-9297-428f-94a0-e1a868e359b3"
1770,"KR","KOR","the Republic of Korea","https://www.iso.org/obp/ui/#iso:code:3166:KR",,"Pukyong National University","University","Science","-","https://ror.org/0433kqc49","baebe28f-b790-4efe-81e0-3d60ae98e149"
1771,"KR","KOR","the Republic of Korea","https://www.iso.org/obp/ui/#iso:code:3166:KR",,"Pukyong National University - Department of Marine Biology","University","Science","-","-","9c4a11e9-9004-44fc-a3a4-50209287fdb3"
1772,"KR","KOR","the Republic of Korea","https://www.iso.org/obp/ui/#iso:code:3166:KR",,"Pukyong National University - Interdisciplinary Program Biomed Mechanical & Electric Engineering","University","Science","-","-","a4c15fc3-5814-49e3-8d1d-b3fa29f8ca5f"
1773,"KR","KOR","the Republic of Korea","https://www.iso.org/obp/ui/#iso:code:3166:KR",,"Sahmyook University","University","Science","-","https://ror.org/04vxr4k74","ceccb88e-187f-4676-9542-6f30770eda13"
1774,"KR","KOR","the Republic of Korea","https://www.iso.org/obp/ui/#iso:code:3166:KR",,"Sangmyung University","University","Science","-","https://ror.org/01x4whx42","fc2965df-69cd-408d-b896-1cc143fd43f0"
1775,"KR","KOR","the Republic of Korea","https://www.iso.org/obp/ui/#iso:code:3166:KR",,"Seoul National University","University","Science","-","https://ror.org/04h9pn542","602034e2-04aa-48e7-9036-866d6478ce33"
1776,"KR","KOR","the Republic of Korea","https://www.iso.org/obp/ui/#iso:code:3166:KR",,"Seoul National University - School Earth & Environmental Sciences","University","Science","-","-","568d0bd5-964e-4f38-af8d-9e8fb6884ab6"
1777,"KR","KOR","the Republic of Korea","https://www.iso.org/obp/ui/#iso:code:3166:KR",,"Seoul National University - School of Biological Science","University","Science","-","-","b0d57f4a-f00e-4a47-9c4c-df84971e09bd"
1778,"KR","KOR","the Republic of Korea","https://www.iso.org/obp/ui/#iso:code:3166:KR",,"Sundosoft","Company","Industry","-","-","1696aad4-be6b-4ca1-b7ec-989e2b16b62f"
1779,"KR","KOR","the Republic of Korea","https://www.iso.org/obp/ui/#iso:code:3166:KR",,"Sungkyunkwan University","University","Science","-","https://ror.org/04q78tk20","e42d6b50-737f-4cc0-afe7-d7ef678a82de"
1780,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Albacora Group","Company","Industry","-","-","7d19b5cb-aa86-411f-9d71-fa5e5e15c8b3"
1781,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Alive Fund","Non-profit organization","Civil society","-","-","3eae797e-f11e-45b3-a875-b3c6a0955230"
1782,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Autonomous government of galicia - Department of Education - Xunta de Galicia","Governmental body","Policy","-","https://ror.org/0181xnw06","65cb5dd8-97ba-461d-b59b-233adc22f8ef"
1783,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Autonomous University of Barcelona (UAB)","University","Science","https://marineinfo.org/imis?module=institute&insid=4514","https://ror.org/052g8jq94","5ad60f05-4f05-42a4-beaa-8074e49febc9"
1784,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Autonomous University of Madrid (UAM)","University","Science","https://marineinfo.org/imis?module=institute&insid=5895","https://ror.org/01cby8j38","cfdab346-408c-4a38-9279-ee97b5462775"
1785,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Autonomous University of Madrid (UAM) - Department of Biological Zoology","University","Science","-","-","15a89dee-d39f-4288-b265-f046b8d7fe06"
1786,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Autonomous University of Madrid (UAM) - Department of Biology","University","Science","https://marineinfo.org/imis?module=institute&insid=11523","-","42005232-9f0e-4f69-b25b-4981a284b713"
1787,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Autonomous University of Madrid (UAM) - Department of Biology - Charles Darwin 2","University","Science","-","-","e6cc48e9-ee74-4cef-9352-1ed00b92e3ec"
1788,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"AZTI Tecnalia","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=4210","https://ror.org/02fv8hj62","2d7d8670-0ba9-492f-96b9-4af979042910"
1789,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"AZTI Tecnalia - Marine Research Division","Research institute","Science","-","-","1475e7cb-b462-454a-820c-8805ba89e763"
1790,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Botanical Institute of Barcelona","Research institute","Science","-","https://ror.org/00wq3fc38","33b1da2f-a4d3-4984-b508-4f9532d5700d"
1791,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"CEI MAR Research Institute","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=15269","-","0edcb823-34ef-412d-85a1-b67d53365233"
1792,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"CNIO (Spanish National Cancer Research Center)","Research institute","Science","-","https://ror.org/04rxrdv16","7f4b8b25-67e4-4838-96d6-507442dc91e9"
1793,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Complutense University of Madrid","University","Science","https://marineinfo.org/imis?module=institute&insid=4503","https://ror.org/02p0gd045","63a7eab8-af5f-4e5d-9917-9e5e1975e500"
1794,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Complutense University of Madrid - Faculty of Biology - Department of Zoology and Anthropology Fisheries","University","Science","https://marineinfo.org/imis?module=institute&insid=5675","-","099d6a39-cd85-4fe8-bfa9-63fa7ea4426a"
1795,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"CSIC - Centre for Advanced Studies of Blanes (CEAB)","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=1930","https://ror.org/019pzjm43","5a08be52-db88-46ab-bc69-9369269d27ff"
1796,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"CSIC - Estaci�n Biol�gica de Do�ana (EBD)","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=11463","https://ror.org/006gw6z14","02c35edb-dcf9-4cc6-a2ad-050d084cb29a"
1797,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"CSIC - Institute of Marine Sciences of Andalusia (ICMAN)","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=8192","https://ror.org/04qayn356","d59b3172-a8d7-40a5-8e8b-eed4dcd75c8f"
1798,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"CSIC - Instituto de Ciencias del Mar (ICM)","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=5250","https://ror.org/05ect0289","24300cd7-03a4-4bf4-85de-89b588df1e57"
1799,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"CSIC - National Museum of Natural Sciences (MNCN)","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=4396","https://ror.org/02v6zg374","c7cba506-9ad2-46ea-8662-d93c7fbb28b5"
1800,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"CSIC - National Museum of Natural Sciences (MNCN) - Department of biodiversity and Evolutionary Biology","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=3917","-","1079cf7f-4150-40a4-bf92-77a860cc8e0b"
1801,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"CSIC - Pyrenean Institute of Ecology (IPE)","Research institute","Science","-","https://ror.org/039ssy097","0c2604a9-6e9c-44f5-9e22-f9c8cc00808e"
1802,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"CSIC - Pyrenean Institute of Ecology (IPE) - Department of Biodiversity & Restoration","Research institute","Science","-","-","ae815219-45f6-4792-b4da-81a1cd91aef9"
1803,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"CSIC (Consejo Superior de Investigaciones Cient�ficas)","Governmental body","Policy","https://marineinfo.org/imis?module=institute&insid=11585","https://ror.org/02gfc7t72","72fc91ff-9d56-466b-a250-ee047783608c"
1804,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Ecopath International Initiative (EII)","Research institute","Science","-","https://ror.org/034dfs572","f3486ddf-c76d-4532-8419-6aa92a672dd0"
1805,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"El Grupo Tragsa","Consultancy","Industry","-","-","e73059c8-1f58-4828-a9e6-27d74b350a5f"
1806,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Eusko Jaurlaritza-Basque Government - Department of Environment, Territorial Planning and Housing","Governmental body","Policy","-","-","7d05459a-5bd4-432a-aea9-9c65ed54e2a1"
1807,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Granadilla Environmental Observatory Foundation (OAG)","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=11769","-","24328d25-c494-4d97-8f66-c28e91b467ed"
1808,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"IFAPA center El Toru�o","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=11589","-","07e08e58-6d0b-48ab-97b4-e4f8b13ebc85"
1809,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Instituto Tecnol�gico y de Energ�as Renovables (ITER)","Research institute","Science","-","https://ror.org/015g99884","2fb6f14d-040b-469c-992e-21f0f5fa6a24"
1810,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Mediterranean Institute for Advanced Studies (IMEDEA)","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=2025","https://ror.org/014nmkx89","c8a15a35-7eb6-4211-b684-9b2cf274b941"
1811,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Museo de Okendo, INSUB","Museum","Science","https://marineinfo.org/imis?module=institute&insid=5304","-","5587d178-596c-4832-bae0-b2cd5f26a183"
1812,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Museum of Natural Sciences of Barcelona - Department of Palaeontology","Museum","Science","-","-","e2d21f5b-c994-4e81-904e-feba2079e1e7"
1813,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Museum of Nature and Archaeology","Museum","Science","-","-","bb5f4d29-dc19-486d-b102-f73188d1c0f7"
1814,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Oceana","Non-profit organization","Civil society","https://marineinfo.org/imis?module=institute&insid=8822","-","2dfcf165-bfef-4f26-b8dc-30c45a8fe6cf"
1815,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Polytechnic University of Catalonia ","University","Science","https://marineinfo.org/imis?module=institute&insid=12842","https://ror.org/03mb6wj31","17dbfb10-d9a8-41f1-bee3-5d65f129db62"
1816,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Puerto de Celeiro S.A.","Other public authorities","Policy","-","-","05d91211-d775-412a-8417-36dea7f89dd9"
1817,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Rey Juan Carlos University","University","Science","https://marineinfo.org/imis?module=institute&insid=7225","https://ror.org/01v5cv687","7fab812c-c401-4c02-bd8b-afb7ff963b50"
1818,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Spanish Institute of Oceanography (IEO)","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=4054","https://ror.org/00f3x4340","b22c95df-3500-42b4-b263-8475a3eec258"
1819,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Spanish Institute of Oceanography (IEO) - C.O. de Santander","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=6393","-","93acd510-1326-4e91-9469-33ec6427e7ab"
1820,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Spanish Institute of Oceanography (IEO) - Centro Oceanografico A Coruna","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=6403","https://ror.org/01za2jq02","b5dc20a4-c9c9-4f26-9962-589374b10729"
1821,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Spanish Institute of Oceanography (IEO) - Centro Oceanografico de Baleares","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=2824","-","40e03496-ef8b-404d-aeef-49e03e8e79e2"
1822,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Spanish Institute of Oceanography (IEO) - Centro Oceanografico de Gadiz","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=6405","-","33da4c06-10d0-4670-9b1c-06d5311ecf17"
1823,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Spanish Institute of Oceanography (IEO) - Centro Oceanografico de Gijon","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=3224","https://ror.org/03ad9bh13","6c479268-f2ec-451f-ade3-09d3f1861783"
1824,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Spanish Institute of Oceanography (IEO) - Centro Oceanografico de Vigo","Research institute","Science","https://marineinfo.org/imis?module=institute&insid=5817","-","bdc322b4-ccb7-48f7-8e6e-465385a56dce"
1825,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Spanish navy","Other public authorities","Policy","-","-","534e1011-8383-4f48-bad4-fed72fb8763f"
1826,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"Universitat de Lleida","University","Science","-","https://ror.org/050c3cw24","cf2cfb53-6b54-43d4-bd40-a8c4559f01e4"
1827,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"University of A Coru�a","University","Science","https://marineinfo.org/imis?module=institute&insid=7480","https://ror.org/01qckj285","cef85a09-c087-40c7-95d3-331e582849e7"
1828,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"University of A Coru�a - Department of Biology Animal, Biology Vegetal & Ecology","University","Science","https://marineinfo.org/imis?module=institute&insid=8993","-","b0b5187e-6ad7-43e7-8da6-82013b0f858b"
1829,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"University of A Coru�a - Faculty of Sciences","University","Science","-","-","999ef9ae-1ebc-4882-b388-e8ebb9770523"
1830,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"University of A Coru�a - Faculty of Sciences - Department of Biology","University","Science","-","-","0423dc91-7c6f-46ba-8fad-d975961dd49c"
1831,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"University of Barcelona","University","Science","https://marineinfo.org/imis?module=institute&insid=4514","https://ror.org/021018s57","db1df8c5-85c0-4b58-a019-9b3d50ee1329"
1832,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"University of Barcelona - Faculty of Biology - Department of Biologic Evolution Ecology & Environmental Sciences","University","Science","-","-","a1f13d7b-8332-45ad-8080-ca38b5e0d786"
1833,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"University of Barcelona - Faculty of Earth Sciences - Dept Dinam Terra & Ocea","University","Science","-","-","39ac3d04-1a99-4650-91e5-254d25062a2d"
1834,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"University of C�diz (UCA)","University","Science","https://marineinfo.org/imis?module=institute&insid=7221","https://ror.org/04mxxkb11","6b3cc328-8160-44e9-9e4d-7c3eb9d9c611"
1835,"ES","ESP","Kingdom of Spain","https://www.iso.org/obp/ui/#iso:code:3166:ES",,"University of C�diz (UCA) - Faculty of Marine & Environmental Sciences","University","Science","https://marineinfo.org/imis?module=institute&insid=7222","-","3e5c90c7-7533-4581-8a8c-cce388cc3846"
